,author,text,gender,age
2382,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"""Altruism: the way to get behind in life"" -@username		",F,25-34
2383,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"@username Follow me, bitch! Please?		",F,25-34
2384,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Why is my room SO FREAKING COLD?!! #nevergettingoutofbed		,F,25-34
2385,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username don't call yourself old!! Think of yourself as outdated or as an antique :)		,F,25-34
2386,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"Starting my morning off right by watching B's ""Countdown"" on repeat. #pumped #getatmegoodday		",F,25-34
2387,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Hour and a half extemp coaching with Duncan= I know EVERYHING		,F,25-34
2388,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Brown water came out of the shower when I turned it on. And I dried my hair using the room heater... #EconoLodge		,F,25-34
2389,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,I hate playing Egyptian Rat Screw with @username and @username.		,F,25-34
2390,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,45 minute shower. #ilovebeinghome		,F,25-34
2391,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,I CAN'T TO HOMEWORK WHEN @username IS MAKING ME LOOK AT ADORABLE ANIMALS ON ATTACK OF THE CUTE		,F,25-34
2392,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"""Once upon a time I had a bird but my muther killd it becus she did not feed it till it tolked"" @username		",F,25-34
2393,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username you could cuddle with me instead :)		,F,25-34
2394,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Actually had a good day at Ruth Staples :) #startingtolovethosekiddos @username :)		,F,25-34
2395,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,omg Constance Buttons........................................		,F,25-34
2396,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"I would like to fast forward to two years from now. Btw, @username is a BITCH of a roommate, #fml #makefriendswithtoastnotpeople		",F,25-34
2397,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"@username @username Coincidentally, we already have a sitcom, a reality tv show, and a morning talk show in the works		",F,25-34
2398,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"@username @username Their names, respectively: Uncomfortable. The Real Housewives of Our Living Room. And Colson/Schaal Korner.		",F,25-34
2399,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username @username Working on it. Which one you like best?		,F,25-34
2400,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"Impromptu-ed speeches about ancient Egypt, rainbows, and Runza+ ""loading"" hand gesture @username @username  #extemplove :)		",F,25-34
2401,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Get me out of this overly crowded Starbucks #claustrophobia		,F,25-34
2402,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"There's girl talking on the phone in Ukraine on my right and a Mexican lady explaining to her son in Spanish how to spell ""sillas"" #Heaven		",F,25-34
2403,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Where is everyone?		,F,25-34
2404,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,I feel asleep to NPR around 10 o'clock. #oldlady		,F,25-34
2405,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Really enjoying the male barista's habit of singing Phantom and Regina randomly. Oh did I mention I live at Starbucks now? #mylife		,F,25-34
2406,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,CA model= headache :(		,F,25-34
2407,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username haha what?		,F,25-34
2408,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username is the best. So was ice skating #teamlove :)		,F,25-34
2409,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Calm and content. But mostly calm :) http://t.co/4zPwcZR		,F,25-34
2410,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"@username I just saw the trailer for ""Like Crazy""... GAAAHHH!!! Can I see it with you?! It looks amazing!!		",F,25-34
2411,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"Nothing clears my mind more than running. Before making any major decisions, I now know to run at least 2 miles. #cool #calm #collected		",F,25-34
2412,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Wishing @username would wake up so we can get Starbucks before leading IFT		,F,25-34
2413,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Missing my toddlers right now. #canthandleadults #wanttobeworking		,F,25-34
2414,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username Definitely a high point.. twitter high-five for Captain Planet!		,F,25-34
2415,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"Sorry I make you hate me, UNL Parking and Transit Services #freeparking		",F,25-34
2416,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username Hahaha I was so confused/ prepared to take you out for ice cream :)		,F,25-34
2417,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Q time with @username @username @username Oh yeah baby :)		,F,25-34
2418,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Today is just one of those days that I love my life :) #8hoursatthedaycare #amazingweek		,F,25-34
2419,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,In such an 80's movie mood. Inspired by http://t.co/x6XBXS6		,F,25-34
2420,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username is such a bad influence. But I like it.		,F,25-34
2421,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Celebrating my dad's birthday today! #happybdaydad #homaha #gottagetapresent		,F,25-34
2422,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Family+ steak and potatoes+ wine+ playing with Lola= awesome day so far :)		,F,25-34
2423,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,please stop. #uncomfortable		,F,25-34
2424,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,An AWESOME weekend= scrambling to finish homework on Monday morning #oops		,F,25-34
2425,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username @username DICK MOVE.		,F,25-34
2426,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username I was going to offer mine but then I remembered that you got on my FaceBook today...		,F,25-34
2427,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,I honestly believe that persuade is making me physically sick #headpounding #gunnavomitfromfrustration		,F,25-34
2428,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,He's single. He's handsome. He's cool to the max! Interested? Write to Max  Tyler at 10 Surf St. Venice #BillboardDad @username		,F,25-34
2429,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,So tempted to wear sweatpants in public today. Sooooooo tteeemmmpppttteeddddddd		,F,25-34
2430,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,Tuck is sleeping instead of coaching me		,F,25-34
2431,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,I love bonding with @username over pancakes and @username paying for our late night snack!! #bestnight :)		,F,25-34
2432,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username should've been cast in The Blair Witch Project		,F,25-34
2433,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"""You know dem boys? Dem boys with the crazy hair in speedos? That's me."" -Uncle Ron #familythanksgiving		",F,25-34
2434,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"""Now Kelsie, those Spanish boys will cling onto you, but don't bring home any."" -Aunt Connie #advice #familythanksgiving		",F,25-34
2435,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"""How is Twilight predictable? The vampires don't burn in the sun, they sparkle like diamonds. WHAT UP?"" -Cousin Carrie #familythanksgiving		",F,25-34
2436,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,"I'm thankful for such an entertaining, hilarious, obnoxious and amazing family :)		",F,25-34
2437,2ae9cc17-b851-4f6a-910e-bf2a2f6d91ab,@username things between us are going to be awkward now.		,F,25-34
2438,2b27ab92-c89d-4529-a238-905974a11cfd,Are You Recruiting Smart? The Application of #BigData in #HR http://t.co/8w2IvfUD0X		,M,25-34
2439,2b27ab92-c89d-4529-a238-905974a11cfd,"How #gamification is impacting business and HR http://t.co/MAPPJUpW78
#talent #hr		",M,25-34
2440,2b27ab92-c89d-4529-a238-905974a11cfd,"5 Trends Driving #HR Technology In 2014  http://t.co/7zSC4jHOzA 
#gamification #gamifyHR #recruitment		",M,25-34
2441,2b27ab92-c89d-4529-a238-905974a11cfd,a spoonful of sugar helps the medicine go down: #gamification in #HR http://t.co/vfO7gl0EgB		,M,25-34
2442,2b27ab92-c89d-4529-a238-905974a11cfd,"The Neurology of #Gaming http://t.co/BXlnedI5Ek via @username
#gamification #gamifyHR		",M,25-34
2443,2b27ab92-c89d-4529-a238-905974a11cfd,"get started with #androidwear http://t.co/9cF5xWaeck
#developer #google #android		",M,25-34
2444,2b27ab92-c89d-4529-a238-905974a11cfd,"#Google Just Unveiled Its Next Big Wearable Computing Platform http://t.co/uqxkz5ao9A via @username
#androidwear #itstime		",M,25-34
2445,2b27ab92-c89d-4529-a238-905974a11cfd,"#Facebook: 375 M users play games each month http://t.co/RzAjEe3Iqb  
#gamification		",M,25-34
2446,2b27ab92-c89d-4529-a238-905974a11cfd,Mobile Messaging App & Gaming Platform Tango Raises $280 M   http://t.co/jvVLl9PepG  #gamification		,M,25-34
2447,2b27ab92-c89d-4529-a238-905974a11cfd,#LinkedIn: The evolution of a publishing platform http://t.co/zfDUjeFyhh via @username		,M,25-34
2448,2b27ab92-c89d-4529-a238-905974a11cfd,"If you want to go where the #talent is, you have to go #mobile.
#HR #recruitingtrends		",M,25-34
2449,2b27ab92-c89d-4529-a238-905974a11cfd,"16% of the #workforce is actively seeking a #job at any given time
#HR #recruiting		",M,25-34
2450,2b27ab92-c89d-4529-a238-905974a11cfd,"#socialmedia is here to stay. Make it a part of your overall #recruitment strategy.
#HRtrends #HR		",M,25-34
2451,2b27ab92-c89d-4529-a238-905974a11cfd,"How to get hired by #Twitter or #Walmart http://t.co/WuR4cTPN65
#hr #recruiting		",M,25-34
2452,2b27ab92-c89d-4529-a238-905974a11cfd,@username great work! #Startup in Action: http://t.co/plsuwYNA6x		,M,25-34
2453,2b27ab92-c89d-4529-a238-905974a11cfd,@username & @username great partnership! http://t.co/ZcjBlc3GEA #googleglass #google		,M,25-34
2454,2b27ab92-c89d-4529-a238-905974a11cfd,"Can your personality get you the #job? http://t.co/aZvvSBpI85
#hr #recruiting		",M,25-34
2455,2b27ab92-c89d-4529-a238-905974a11cfd,"we’re now creating as much information every two days as we did from the dawn of civilization until 2003
#bigdata		",M,25-34
2456,2b27ab92-c89d-4529-a238-905974a11cfd,"46% of small business new hires fail within the first 18 months, and 89% of the time this is because of a poor company culture fit. #hr		",M,25-34
2457,2b27ab92-c89d-4529-a238-905974a11cfd,#bigdata is expected to add 4.4 million #jobs into the market by 2015		,M,25-34
2458,2b27ab92-c89d-4529-a238-905974a11cfd,"92% of #recruiters using #socialmedia to source #candidates 
#HR		",M,25-34
2459,2b27ab92-c89d-4529-a238-905974a11cfd,#LinkedIn Adds Trending Content List And A Score For Companies’ Content Marketing Efforts http://t.co/tQ0mv6HOmT via @username		,M,25-34
2460,2b27ab92-c89d-4529-a238-905974a11cfd,The World According to #JeffWeiner http://t.co/5fidqGBnOY #LinkedIn		,M,25-34
2461,2b27ab92-c89d-4529-a238-905974a11cfd,your #career is a mess http://t.co/XY0JEce1Ps via @username #hr #recruitment		,M,25-34
2462,2b27ab92-c89d-4529-a238-905974a11cfd,How online personality #assessments could revolutionize #hiring http://t.co/9Li6txcUo9 #hr #recruitment		,M,25-34
2463,2b27ab92-c89d-4529-a238-905974a11cfd,#Facebook 'likes' predict #personality http://t.co/P3bfM3wpva #hr #recruiting #assessment		,M,25-34
2464,2b27ab92-c89d-4529-a238-905974a11cfd,What You Like on #Facebook Says More Than You Know http://t.co/iK1Expq3PJ via @username #hr #recruiting		,M,25-34
2465,2b27ab92-c89d-4529-a238-905974a11cfd,#Lithium To Acquire Social Influence Scoring Site #Klout For $200M http://t.co/wbiBHjrW4X via @username		,M,25-34
2466,2b27ab92-c89d-4529-a238-905974a11cfd,@username @username Thanks! we are ready to pitch #wcap2014 http://t.co/lmT03uGfF0		,M,25-34
2467,2b27ab92-c89d-4529-a238-905974a11cfd,Moving from Transactions to Engagement — 4 Recruiting Trends http://t.co/IcAIQP3Lq3 via @username		,M,25-34
2468,2b27ab92-c89d-4529-a238-905974a11cfd,"How to prep for a #Google #interview http://t.co/9RTXvzMsZF 
#hr #psychometrics		",M,25-34
2469,2b27ab92-c89d-4529-a238-905974a11cfd,want your dream #job? 6 things your online profiles should showcase http://t.co/0IB0hdw01r #HR		,M,25-34
2470,2b27ab92-c89d-4529-a238-905974a11cfd,5 #jobsearch tactics you should stop immediately http://t.co/1U6EkCtG4o #recruitment		,M,25-34
2471,2b27ab92-c89d-4529-a238-905974a11cfd,here's how to find a #bigdata #talent...http://t.co/0QcsR2cdE0 #experfy #recruitment		,M,25-34
2472,2b27ab92-c89d-4529-a238-905974a11cfd,"you build the box and you own the box, you own the box and you own the mind, you own the mind and you own the person
#startup		",M,25-34
2473,2b27ab92-c89d-4529-a238-905974a11cfd,"@username more people living, each individual person living longer, less jobs...it is a perfect storm 
#unemployment #jobs #EU		",M,25-34
2474,2b27ab92-c89d-4529-a238-905974a11cfd,"The hourly-jobs marketplace estimated that more than 1 billion hours will be devoted to pre-screening #jobapplicants in 2014
#hrtrends		",M,25-34
2475,2b27ab92-c89d-4529-a238-905974a11cfd,The #Resumator updates its #recruiting platform with new #tools http://t.co/GTQfsdNTjy		,M,25-34
2476,2b27ab92-c89d-4529-a238-905974a11cfd,"56% of professionals say #talent brand is the deciding factor when picking a #job
#LinkedIn #HR		",M,25-34
2477,2b27ab92-c89d-4529-a238-905974a11cfd,"the best way to learn mobile app design for iOS is @username. @username is great teacher!
#appdesign #mobile		",M,25-34
2478,2b27ab92-c89d-4529-a238-905974a11cfd,"What is a quantum computer? http://t.co/VOchAX650g 
#google #NASA		",M,25-34
2479,2b27ab92-c89d-4529-a238-905974a11cfd,Gamification Engages Job Candidates Beyond Their Resumes http://t.co/uw57t9k4Cu		,M,25-34
2480,2b27ab92-c89d-4529-a238-905974a11cfd,The world of #leadership belongs to the most learning agile.		,M,25-34
2481,2b27ab92-c89d-4529-a238-905974a11cfd,"glaring difference between successful people and those who careers falter...is their ability to wrest meaning from experience
#psychometrics		",M,25-34
2482,2b27ab92-c89d-4529-a238-905974a11cfd,"The ability to #learn faster than your #competitors may be the only sustainable competitive advantage.
#startup		",M,25-34
2483,2b27ab92-c89d-4529-a238-905974a11cfd,"How #Google picks new #employees http://t.co/yIYprvbgxD via @username
#HR #recruitment		",M,25-34
2484,2b27ab92-c89d-4529-a238-905974a11cfd,"The current state of #mobile #recruitment http://t.co/FwZv4VwzgK 
#HR		",M,25-34
2485,2b27ab92-c89d-4529-a238-905974a11cfd,The success of Elon Musk http://t.co/4IyWU86wla #startup #ElonMusk		,M,25-34
2486,2b27ab92-c89d-4529-a238-905974a11cfd,#LinkedIn Will Find You Better Jobs at Your Current Company http://t.co/4qVc4X4ilR via @username		,M,25-34
2487,2b27ab92-c89d-4529-a238-905974a11cfd,What to Ask When You're Interviewing Interns http://t.co/7FerEd5sC2 via @username #interview #hr		,M,25-34
2488,2b27ab92-c89d-4529-a238-905974a11cfd,"Using Analytics, Bloomberg Beta Seeks Out #Startup Founders http://t.co/qILf4XJdFE via @username		",M,25-34
2489,2b27ab92-c89d-4529-a238-905974a11cfd,"“You don’t lead by pointing and telling people some place to go. You lead by going to that place and making a case.” 
#startup #leadership		",M,25-34
2490,2b27ab92-c89d-4529-a238-905974a11cfd,Hackathons are the new career fairs http://t.co/3ciPsrJJAJ #hackathon #career #job		,M,25-34
2491,2b27ab92-c89d-4529-a238-905974a11cfd,"'Don’t settle for anything other than your passion – if you’re lucky enough to find it.'
#startup		",M,25-34
2492,2b27ab92-c89d-4529-a238-905974a11cfd,"88% of UK candidates searched for jobs via mobile last year
#mobilerecruitment #hrtrends		",M,25-34
2493,2b27ab92-c89d-4529-a238-905974a11cfd,the next big thing in talent management...http://t.co/gEMAFEhjAa #Sabermetrics #HR		,M,25-34
2494,2b27ab92-c89d-4529-a238-905974a11cfd,"'when you are a #startup executive, nothing happens unless you make it happen' by @username http://t.co/g0lBKtLbEQ		",M,25-34
2495,2b27ab92-c89d-4529-a238-905974a11cfd,"figuring out the right product is the innovator’s job, not the customer’s job
#startup #leadership #innovation		",M,25-34
2496,2b27ab92-c89d-4529-a238-905974a11cfd,What I Learned Watching 150 Hours of #TEDTalks - @username http://t.co/39H3JeqBMI		,M,25-34
2497,2b27ab92-c89d-4529-a238-905974a11cfd,Are You Ready for the Changes Coming to Social Media? http://t.co/cprZkPIDdL via @username #socialmedia		,M,25-34
2498,2b27ab92-c89d-4529-a238-905974a11cfd,"""You want to be extra rigorous about making the best possible thing you can."" #ElonMusk		",M,25-34
2499,2b27ab92-c89d-4529-a238-905974a11cfd,#Facebook profiles predict work performance http://t.co/2H6vIgcese		,M,25-34
2500,2b27ab92-c89d-4529-a238-905974a11cfd,"The wheel of #disruption http://t.co/T91GNnTWiu 
#innovation #startup		",M,25-34
2501,2b27ab92-c89d-4529-a238-905974a11cfd,"By 2022, 580 million people in #India can cross the empowerment line... http://t.co/Ectdy3pnPc #growth #employment		",M,25-34
2502,2b27ab92-c89d-4529-a238-905974a11cfd,"every day almost 50% of workers play at work
#gamification		",M,25-34
2503,2b27ab92-c89d-4529-a238-905974a11cfd,#LinkedIn expects that 50% of its user traffic will come via #mobile by the end of 2014 http://t.co/ZJLWKTLSZR		,M,25-34
2504,2b27ab92-c89d-4529-a238-905974a11cfd,How to Recruit #Talent in #Europe http://t.co/iv9dJwVmSk via @username #hr		,M,25-34
2505,2b27ab92-c89d-4529-a238-905974a11cfd,ranking 200 #jobs from best to worst http://t.co/w6y2TfDMf9 #career		,M,25-34
2506,2b27ab92-c89d-4529-a238-905974a11cfd,"Take care of the people, the product, and the profits. In that order. 
#startup		",M,25-34
2507,2b27ab92-c89d-4529-a238-905974a11cfd,"The most useful agenda item for your staff meetings: 'what are we not doing?'
#startup		",M,25-34
2508,2b27ab92-c89d-4529-a238-905974a11cfd,The science behind colors in #marketing http://t.co/ejuspU5eqP		,M,25-34
2509,2b27ab92-c89d-4529-a238-905974a11cfd,"In #hiring, algorithms beat instinct http://t.co/CGIo5GmTPX #harvard #glickon		",M,25-34
2510,2b27ab92-c89d-4529-a238-905974a11cfd,"each day 20% of the terms typed into #Google have never been searched before
#GoogleSearch		",M,25-34
2511,2b27ab92-c89d-4529-a238-905974a11cfd,"every second 2 new members join #LinkedIn 
#ERE14 #recruiting #HR		",M,25-34
2512,2b27ab92-c89d-4529-a238-905974a11cfd,@username 19 social media facts that you should know http://t.co/6Ojtjo3K1M		,M,25-34
2513,2b27ab92-c89d-4529-a238-905974a11cfd,How To Hack Hiring http://t.co/QSAleTgJQP via @username #hiring #recruitment		,M,25-34
2514,2b27ab92-c89d-4529-a238-905974a11cfd,Why you need to go #mobile when #recruiting  http://t.co/0SbSmq6qZq		,M,25-34
2515,2b27ab92-c89d-4529-a238-905974a11cfd,5 Ways to Prepare for an Off-the-Wall Interview http://t.co/I8mHUkwOom via @username		,M,25-34
2516,2b27ab92-c89d-4529-a238-905974a11cfd,"Yes, you need to make your site work on a #mobile http://t.co/CiH57gCjX1 via @username #recruitment #hr		",M,25-34
2517,2b27ab92-c89d-4529-a238-905974a11cfd,#gamification engages job #candidates beyond their #resumes http://t.co/Jy6tMFL6iO		,M,25-34
2518,2b27ab92-c89d-4529-a238-905974a11cfd,"""we should all be concerned about the future because we will have to spend the rest of our lives there"" #Kettering
#startup		",M,25-34
2519,2b27ab92-c89d-4529-a238-905974a11cfd,#twitter numbers are out https://t.co/tg0mLb53vU		,M,25-34
2520,2b27ab92-c89d-4529-a238-905974a11cfd,"345 million people play games on #Facebook each month
#gamification #f8		",M,25-34
2521,2b27ab92-c89d-4529-a238-905974a11cfd,In 2015 60% of available #jobs will require #skills held by 20% of the population		,M,25-34
2522,2b27ab92-c89d-4529-a238-905974a11cfd,"hire for strenght rather than lack of weakness 
#hiring #recruitment		",M,25-34
2523,2b27ab92-c89d-4529-a238-905974a11cfd,Why #entrepreneurs should focus on building just one product http://t.co/AbzQ0SpSj5 via @username #startup		,M,25-34
